麦当劳,莲安西路15号,0.0,5,10,0,0, 7.5, 7.5, 7.5,-
麦当劳麦咖啡(华宁国际店),宣化路300号华宁国际广场裙房商场地上一层109-111室和地上二层208室,1.0,13,15,0,0, 7.7, 7.5, 7.6,-
麦当劳麦咖啡(宝地广场店),昆明路555号,1.0,7,15,3,0, 7.6, 7.5, 7.6, 23 
麦当劳麦咖啡(漕河泾店),内桂平路391号1号楼114B室,0.0,1,4,1,0, 7.2, 7.2, 7.0,-
麦当劳麦咖啡(南京东路店),南京东路588号,1.0,9,10,2,1, 7.3, 7.3, 7.3,-
麦当劳麦咖啡(高岛屋店),虹桥路1438号1幢地下1层,1.0,3,2,1,0, 7.1, 7.1, 7.1,-
麦当劳(中兴路北广场2店),中兴路1666号,0.0,74,84,68,92, 6.4, 6.3, 6.1, 26 
麦当劳麦咖啡(古北店),水城南路258号,1.0,4,6,0,0, 7.5, 7.5, 7.7,-
麦当劳麦咖啡(金沙和美广场店),金沙江路2239弄1号金沙和美广场B1层,0.0,3,4,0,0, 7.6, 7.6, 7.6,-
麦当劳麦咖啡(乐虹坊精致生活广场店),虹井路288号乐虹坊精致生活广场1层,1.0,10,9,2,3, 7.3, 7.3, 7.1,-
麦当劳麦咖啡(宝山万达店),一二八纪念路988弄1号401-1号商铺,1.0,1,1,0,0, 7.2, 7.2, 7.7,-
麦当劳咖啡(南京东路353广场),南京东路353号,0.0,5,10,0,0, 7.3, 7.3, 7.4, 26 
麦当劳咖啡(近铁城市广场店),真北路818号近铁城市广场北楼B1层,1.0,4,3,3,0, 7.2, 7.2, 7.2, 26 
麦当劳甜品站(七莘路店),七莘路3155号,0.0,4,7,0,0, 7.5, 7.3, 7.5, 26 
麦当劳麦咖啡(福泉路店),金钟路631弄3号105室,1.0,6,7,0,0, 7.4, 7.1, 6.9,-
麦当劳麦咖啡(外高桥店),浦东台北西路200号,1.0,3,4,0,0, 7.5, 7.4, 7.2,-
麦当劳咖啡(海兴广场店),瑞金南路1号海兴广场1层底商,1.0,1,2,0,0, 7.5, 7.2, 7.6, 24 
麦当劳麦咖啡(新淮海坊店),凯旋路1580-1582号新淮海坊2层,1.0,3,3,0,0, 7.4, 7.4, 7.4,-
麦当劳麦咖啡(大连万达店),松沪路77号B1-A05,1.0,0,1,0,0, 7.3, 7.3, 7.3,-
麦当劳麦咖啡(虹桥良华购物中心店),申滨路960号虹桥良华购物中心1层,1.0,3,4,0,0, 7.6, 7.6, 7.6,-
麦当劳麦咖啡(南汇店),惠南镇城东路378-392号世纪联华超市,1.0,5,7,0,0, 7.4, 7.3, 7.4,-
麦当劳金山餐厅,石化街道金一路158号,1.0,0,1,0,0, 7.0, 7.0, 7.0,-
麦当劳麦咖啡(好又多长桥店),老沪闵路809号,1.0,0,1,0,0, 7.1, 7.1, 7.1,-
麦当劳麦咖啡(友谊路DT店),友谊路1881号、1883号,1.0,0,2,1,0, 7.2, 7.5, 7.5,-
麦当劳麦咖啡(曲阳店),曲阳路570号,1.0,1,5,2,0, 7.3, 7.0, 7.2, 22 
麦当劳麦咖啡(同济DT店),嘉松北路6130弄191号S2-101,0.0,8,11,0,0, 7.6, 7.6, 7.6,-
麦当劳咖啡(丽宝商业广场餐厅),莘庄镇莘松路58号4号楼一层105号和二层202、203号商铺,1.0,3,5,0,0, 7.3, 7.3, 7.3,-
南方商城麦当劳甜品站,沪闵路,0.0,11,14,2,0, 7.5, 7.3, 7.5, 26 
麦当劳咖啡(锦绣路DT),锦绣路329号世纪公园1号门,0.0,1,4,0,0, 7.4, 7.4, 7.4,-
麦当劳麦咖啡(雅居乐店),西藏中路525号,1.0,10,11,0,1, 7.3, 7.3, 7.3,-
麦当劳麦咖啡(武宁南路店),武宁南路488号,1.0,5,7,4,1, 7.3, 7.4, 7.4, 22 
麦当劳麦咖啡(豫园一店),丽水路88号,1.0,3,4,1,0, 7.4, 7.4, 7.4,-
麦当劳麦咖啡(绿地东海岸店),川沙路5558号绿地东海岸六号楼1层,0.0,2,3,1,0, 7.2, 7.0, 7.0,-
麦当劳麦咖啡(九亭MTR店),轨道交通9号线,0.0,0,1,0,0, 7.0, 7.0, 7.0,-
麦当劳麦咖啡(长阳路欧尚店),龙口路165号一层西南侧,1.0,10,8,4,2, 7.1, 7.2, 7.0,-
麦当劳麦咖啡(吴中路店),吴中路1218号,1.0,0,1,0,0, 7.1, 7.1, 7.1,-
麦当劳麦咖啡(长江西路店),共和新路5523号,1.0,3,3,0,0, 7.5, 7.5, 7.5,-
麦当劳咖啡(周浦万达餐厅),沪南公路3449弄周浦万达广场A门,0.0,0,2,0,0, 7.3, 7.3, 7.3, 26 
麦当劳咖啡(安信广场店),牡丹江路1255号安信商业广场1楼,0.0,2,4,2,1, 7.2, 7.2, 7.2, 24 
麦当劳麦咖啡(七宝店),七莘路3049号,1.0,1,1,0,0, 7.2, 7.2, 7.2,-
麦当劳咖啡(国定路三号湾),319号,0.0,2,2,1,0, 7.2, 7.3, 7.2, 26 
麦当劳麦咖啡(仙乐斯店),南京西路388号,1.0,1,1,0,0, 7.1, 7.1, 7.1,-
麦当劳麦咖啡(嘉定店),博乐路190号,1.0,1,2,0,0, 7.1, 6.9, 6.9,-
麦当劳麦咖啡(淞宝路DT店),牡丹江路143号一楼,1.0,0,1,0,0, 7.1, 7.1, 7.1,-
麦当劳麦咖啡(上大路DT店),沪太路3100号军用土地,0.0,1,1,0,0, 7.3, 7.3, 7.3,-
麦当劳咖啡(星空国际),虹桥路1665号星空广场1层,0.0,1,3,3,0, 7.1, 7.1, 7.1, 26 
麦当劳咖啡(东方路),潍坊路162号底层,1.0,2,1,1,0, 7.1, 7.1, 7.1, 22 
麦当劳麦咖啡(豫园二店),旧校场路155号,1.0,1,1,0,0, 7.1, 7.1, 7.1,-
麦当劳咖啡(开元地中海),新松江路927弄2层2001,1.0,1,1,0,0, 7.1, 7.1, 7.1, 26 
麦当劳咖啡(天山百盛),天山路789号,1.0,2,2,1,0, 6.9, 6.9, 6.9, 22 
麦当劳咖啡(新闸路),新闸路245号,1.0,3,3,2,0, 7.0, 6.9, 6.9, 22 
麦当劳麦咖啡(世茂商都店),南京西路258号世茂商都1层底商,0.0,3,3,0,2, 7.2, 7.2, 6.8,-
